
 The run is 10000 proton of 81 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	18.0355 cm  +- 18.1494 cm 	massic: 80.6547 g/cm2 
 CrossSection:	0.0554462 cm^-1 		massic: 1.23985 mm2/g 
 crossSection per atom:	247.059 mbarn 

 Verification: crossSections from G4HadronicProcessStore:
     protonInelastic= 1.24207 mm2/g 	247.5 mbarn 
               total= 1.24207 mm2/g 	247.5 mbarn 

 List of nuclear reactions: 

  proton + C12 --> N gamma or e- + 3 proton + neutron + deuteron + Li7:       3   Q = -50.6915 MeV
     proton + C12 --> N gamma or e- + 4 proton + neutron + Li8:       2   Q = -50.8832 MeV
                    proton + C12 --> N gamma or e- + Be7 + Li6:       1   Q = -22.5664 MeV
                    proton + C12 --> N gamma or e- + He3 + B10:       1   Q = -19.6923 MeV
                     proton + C12 --> N gamma or e- + He6 + B7:       2   Q = -37.9794 MeV
       proton + C12 --> N gamma or e- + alpha + deuteron + Be7:       2   Q = -24.0402 MeV
         proton + C12 --> N gamma or e- + alpha + triton + Be6:       1   Q = -28.4602 MeV
        proton + C12 --> N gamma or e- + neutron + 2 He3 + Li6:       1   Q = -44.7302 MeV
      proton + C12 --> N gamma or e- + neutron + 2 alpha + Li4:       1   Q = -30.9545 MeV
          proton + C12 --> N gamma or e- + neutron + Be6 + Li6:     156   Q = -33.2438 MeV
                proton + C12 --> N gamma or e- + neutron + N12:     361   Q = -18.1209 MeV
  proton + C12 --> N gamma or e- + neutron + alpha + deuteron + Be6:       6   Q = -34.7176 MeV
  proton + C12 --> N gamma or e- + neutron + deuteron + He3 + Be7:       1   Q = -44.6176 MeV
        proton + C12 --> N gamma or e- + neutron + triton + C9:       1   Q = -44.6432 MeV
     proton + C12 --> N gamma or e- + proton + 2 neutron + C10:      22   Q = -31.8414 MeV
  proton + C12 --> N gamma or e- + proton + 2 neutron + He3 + Be7:      11   Q = -46.8419 MeV
  proton + C12 --> N gamma or e- + proton + 2 neutron + alpha + Be6:       4   Q = -36.9419 MeV
             proton + C12 --> N gamma or e- + proton + 3 alpha:       1   Q = -7.27361 MeV
           proton + C12 --> N gamma or e- + proton + Be6 + He6:       1   Q = -35.9666 MeV
                 proton + C12 --> N gamma or e- + proton + C12:     182   Q = -2.56742e-07 eV 
  proton + C12 --> N gamma or e- + proton + alpha + deuteron + Li6:       8   Q = -29.6469 MeV
      proton + C12 --> N gamma or e- + proton + deuteron + B10:      31   Q = -25.1863 MeV
  proton + C12 --> N gamma or e- + proton + deuteron + triton + Be7:       5   Q = -43.8542 MeV
  proton + C12 --> N gamma or e- + proton + neutron + 2 deuteron + Be7:       2   Q = -50.1116 MeV
       proton + C12 --> N gamma or e- + proton + neutron + C11:     976   Q = -18.7216 MeV
  proton + C12 --> N gamma or e- + proton + neutron + alpha + Be7:     183   Q = -26.2646 MeV
  proton + C12 --> N gamma or e- + proton + neutron + deuteron + He3 + Li6:       2   Q = -50.2242 MeV
                     proton + C12 --> alpha + 3 deuteron + He3:       2   Q = -49.4736 MeV
                            proton + C12 --> alpha + He3 + Li6:       5   Q = -24.1528 MeV
                       proton + C12 --> alpha + deuteron + Be7:       2   Q = -24.0402 MeV
                       proton + C12 --> alpha + triton + 2 He3:       2   Q = -39.9466 MeV
                        proton + C12 --> neutron + 2 He3 + Li6:       1   Q = -44.7302 MeV
                 proton + C12 --> neutron + Li6 + Be6[167.762]:       1   Q = -33.4116 MeV
                 proton + C12 --> neutron + Li6 + Be6[324.742]:       1   Q = -33.5686 MeV
